Seed,Device,Enroll_Energy_mJ,Enroll_CPU_s,Auth_Energy_mJ,Auth_CPU_s,Keyex_Energy_mJ,Keyex_CPU_s,Total_Energy_mJ,Total_CPU_s
678901,102,18.6970,0.303368,8.5710,0.139112,12.7750,0.207072,40.0430,0.649552
678901,103,24.5680,0.398368,10.5490,0.171112,11.2350,0.182144,46.3520,0.751624
678901,104,20.1800,0.327368,11.1050,0.180112,10.1180,0.164072,41.4030,0.671552
678901,105,28.2140,0.457368,8.2620,0.134112,16.9780,0.275072,53.4540,0.866552
678901,106,25.1860,0.408368,7.7060,0.125112,9.7230,0.157688,42.6150,0.691168
678901,107,38.0560,0.616624,13.4690,0.218368,20.5780,0.333328,72.1030,1.168320
678901,108,30.2080,0.489624,13.2840,0.215368,16.9320,0.274328,60.4240,0.979320
678901,109,24.5060,0.397368,16.8520,0.273112,16.8540,0.273072,58.2120,0.943552
678901,110,19.1910,0.311368,11.7230,0.190112,8.8820,0.144072,39.7960,0.645552
678901,111,27.7730,0.450368,10.6720,0.173112,15.0620,0.244072,53.5070,0.867552
678901,112,14.2470,0.231368,9.8070,0.159112,10.7980,0.175072,34.8520,0.565552
678901,113,26.7310,0.433368,12.9590,0.210112,17.1630,0.278072,56.8530,0.921552
678901,114,21.9110,0.355368,12.2790,0.199112,14.0110,0.227072,48.2010,0.781552
678901,115,26.6070,0.431368,13.1440,0.213112,16.2360,0.263072,55.9870,0.907552
678901,116,29.0950,0.471624,11.6150,0.188368,13.7180,0.222328,54.4280,0.882320
678901,117,29.4660,0.477624,16.8060,0.272368,15.5100,0.251328,61.7820,1.001320
678901,118,26.4380,0.428624,13.5540,0.219736,9.8010,0.158944,49.7930,0.807304
678901,119,27.6120,0.447624,17.4240,0.282368,18.9710,0.307328,64.0070,1.037320
678901,120,25.1400,0.407624,16.6210,0.269368,10.9990,0.178328,52.7600,0.855320
789012,97,25.8040,0.418368,15.5550,0.252112,12.4660,0.202072,53.8250,0.872552
789012,98,18.6350,0.302368,10.9200,0.177112,10.6120,0.172072,40.1670,0.651552
789012,99,23.7650,0.385368,11.9080,0.193112,11.9100,0.193072,47.5830,0.771552
789012,100,17.5850,0.285368,6.4700,0.105112,12.7750,0.207072,36.8300,0.597552
789012,101,22.8990,0.371368,14.7510,0.239112,13.8260,0.224072,51.4760,0.834552
789012,102,30.8720,0.500368,7.0220,0.114048,9.8710,0.160072,47.7650,0.774488
789012,103,41.6250,0.674368,11.4760,0.186112,13.8880,0.225072,66.9890,1.085552
789012,104,23.8880,0.387368,10.3630,0.168112,7.7700,0.126072,42.0210,0.681552
789012,105,24.6300,0.399368,18.1500,0.294112,15.8650,0.257072,58.6450,0.950552
789012,106,15.4220,0.250368,6.7170,0.109112,9.6280,0.156144,31.7670,0.515624
789012,107,34.8430,0.564624,16.6830,0.270368,21.7520,0.352328,73.2780,1.187320
789012,108,30.2080,0.489624,10.0080,0.162368,14.8920,0.241328,55.1080,0.893320
789012,109,29.3880,0.476368,10.1160,0.164112,14.9380,0.242072,54.4420,0.882552
789012,110,16.9670,0.275368,7.7680,0.126112,5.9160,0.096072,30.6510,0.497552
789012,111,23.2080,0.376368,12.0940,0.196112,18.3370,0.297072,53.6390,0.869552
789012,112,30.4190,0.494176,9.0730,0.147224,10.7980,0.175072,50.2900,0.816472
789012,113,29.8520,0.485368,14.8750,0.241112,17.2870,0.280072,62.0140,1.006552
789012,114,19.4390,0.315368,8.9420,0.145112,12.3430,0.200072,40.7240,0.660552
789012,115,26.8550,0.435368,11.9700,0.194112,13.8260,0.224072,52.6510,0.853552
789012,116,24.8930,0.403624,13.6550,0.221368,14.2130,0.230328,52.7610,0.855320
789012,117,30.4930,0.494248,19.8350,0.321368,13.8420,0.224328,64.1700,1.039944
789012,118,28.2300,0.457624,17.6100,0.285368,17.6120,0.285328,63.4520,1.028320
789012,119,33.7300,0.546624,24.3460,0.394368,17.8590,0.289328,75.9350,1.230320
789012,120,22.7920,0.369624,11.6150,0.188368,11.3080,0.183328,45.7150,0.741320
890123,97,23.1690,0.375736,10.7960,0.175112,10.4310,0.169144,44.3960,0.719992
890123,98,17.7700,0.288368,10.6720,0.173112,10.1800,0.165072,38.6220,0.626552
890123,99,24.0740,0.390368,12.0940,0.196112,13.9500,0.226072,50.1180,0.812552
890123,100,18.8210,0.305368,11.3310,0.184112,12.9610,0.210072,43.1130,0.699552
890123,101,31.1810,0.505368,17.9650,0.291112,14.3820,0.233072,63.5280,1.029552
